"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0031966"	0.117864580184435	1.18925274615685	0.117864580184435	0.911119216798984	113	0.117864580184435
"GO:0019894"	0.119011238411102	1.19178595345692	0.119011238411103	0.911119216798984	38	0.119011238411102
"GO:0009897"	0.119559180180286	1.17965827672891	0.119559180180286	0.911119216798984	155	0.119559180180286
"GO:0043001"	0.120630874499022	1.19413523590109	0.120630874499022	0.911119216798984	22	0.120630874499022
"GO:0035023"	0.120630874499022	1.19413523590109	0.120630874499022	0.911119216798984	22	0.120630874499022
"GO:0044853"	0.120630874499022	1.19413523590109	0.120630874499022	0.911119216798984	22	0.120630874499022
"GO:0006611"	0.120630874499022	1.19413523590109	0.120630874499022	0.911119216798984	22	0.120630874499022
"GO:0044297"	0.12141745295919	1.17326658601244	0.12141745295919	0.911119216798984	75	0.12141745295919
"GO:0021549"	0.123044755904661	1.17092768609824	0.123044755904661	0.911119216798984	39	0.123044755904661
"GO:0045785"	0.123044755904661	1.17092768609824	0.123044755904661	0.911119216798984	39	0.123044755904661
"GO:0000082"	0.123765391917411	1.16345788912235	0.123765391917411	0.911119216798984	57	0.123765391917411
"GO:0008203"	0.124458402285513	1.15808751698947	0.124458402285513	0.911119216798984	76	0.124458402285513
"GO:0046966"	0.125653986716584	1.16724553921105	0.125653986716584	0.911119216798984	23	0.125653986716584
"GO:0030159"	0.125653986716584	1.16724553921105	0.125653986716584	0.911119216798984	23	0.125653986716584
"GO:0033574"	0.125653986716584	1.16724553921105	0.125653986716584	0.911119216798984	23	0.125653986716584
"GO:1904837"	0.125653986716584	1.16724553921105	0.125653986716584	0.911119216798984	23	0.125653986716584
"GO:0005689"	0.125653986716584	1.16724553921105	0.125653986716584	0.911119216798984	23	0.125653986716584
"GO:0000381"	0.127135166433357	1.15031686018074	0.127135166433357	0.911119216798984	40	0.127135166433357
"GO:0042531"	0.127135166433357	1.15031686018074	0.127135166433357	0.911119216798984	40	0.127135166433357
"GO:0005251"	0.130753063212638	1.14094714506857	0.130753063212638	0.911119216798984	24	0.130753063212638
"GO:0050829"	0.130753063212638	1.14094714506857	0.130753063212638	0.911119216798984	24	0.130753063212638
"GO:0019706"	0.130753063212638	1.14094714506857	0.130753063212638	0.911119216798984	24	0.130753063212638
"GO:0061077"	0.130753063212638	1.14094714506857	0.130753063212638	0.911119216798984	24	0.130753063212638
"GO:0005762"	0.131281527449492	1.12994211200482	0.131281527449492	0.911119216798984	41	0.131281527449492
"GO:0030864"	0.131281527449492	1.12994211200482	0.131281527449492	0.911119216798984	41	0.131281527449492
"GO:0048167"	0.135482855433328	1.10979309980032	0.135482855433328	0.911119216798984	42	0.135482855433328
"GO:0007080"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0000070"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0060076"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0007369"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0042788"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0046676"	0.13592641775413	1.11518648191648	0.13592641775413	0.911119216798984	25	0.13592641775413
"GO:0055037"	0.137057141719787	1.09698459424801	0.137057141719787	0.911119216798984	100	0.137057141719787
"GO:0043394"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0050803"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0036002"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0031629"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0008474"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0002084"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0046965"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0005049"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0045637"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0008090"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0005779"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0045540"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0086009"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:1902230"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0080111"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0030532"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0071044"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0043171"	0.139734525244191	1.13126341978263	0.139734525244191	0.911119216798984	10	0.139734525244191
"GO:0097190"	0.139738129203545	1.08986037895048	0.139738129203545	0.911119216798984	43	0.139738129203545
"GO:0002224"	0.14117220951195	1.08991845920492	0.14117220951195	0.911119216798984	26	0.14117220951195
"GO:0033077"	0.14117220951195	1.08991845920492	0.14117220951195	0.911119216798984	26	0.14117220951195
"GO:0061337"	0.14117220951195	1.08991845920492	0.14117220951195	0.911119216798984	26	0.14117220951195
"GO:0016126"	0.14117220951195	1.08991845920492	0.14117220951195	0.911119216798984	26	0.14117220951195
"GO:1990837"	0.14324049716295	1.0666193914896	0.14324049716295	0.911119216798984	394	0.14324049716295
"GO:0005267"	0.145349929241542	1.06174040329419	0.145349929241542	0.911119216798984	63	0.145349929241542
"GO:0071013"	0.145349929241542	1.06174040329419	0.145349929241542	0.911119216798984	63	0.145349929241542
"GO:0005484"	0.146488473950884	1.06510475805209	0.146488473950884	0.911119216798984	27	0.146488473950884
"GO:0097546"	0.146488473950884	1.06510475805209	0.146488473950884	0.911119216798984	27	0.146488473950884
"GO:0031110"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0051457"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0042974"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:2000146"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0000974"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0045580"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0050870"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:1903351"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0051764"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0007340"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0060766"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0071257"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0016581"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0019213"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0042832"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0061029"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0071004"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:1902041"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0034719"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:2000059"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0007398"	0.14651969766772	1.09256210317752	0.14651969766772	0.911119216798984	11	0.14651969766772
"GO:0042470"	0.146745039374242	1.05424796336006	0.146745039374242	0.911119216798984	83	0.146745039374242
"GO:0072659"	0.149113850045958	1.04259938975074	0.149113850045958	0.911119216798984	125	0.149113850045958
"GO:0008643"	0.151873146961543	1.04071252339609	0.151873146961543	0.911119216798984	28	0.151873146961543
"GO:0006024"	0.151873146961543	1.04071252339609	0.151873146961543	0.911119216798984	28	0.151873146961543
"GO:0071346"	0.152816910780406	1.03127684272977	0.152816910780406	0.911119216798984	46	0.152816910780406
"GO:0042593"	0.153421888154636	1.02530838229006	0.153421888154636	0.911119216798984	85	0.153421888154636
"GO:0050901"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0010952"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0032703"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:1990380"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0072520"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0048260"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0050998"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0071679"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0051382"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0097178"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0008299"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0010586"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0042101"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0061462"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0007019"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0015934"	0.153470959733983	1.05598748584906	0.153470959733983	0.911119216798984	12	0.153470959733983
"GO:0030424"	0.154172316991936	1.01951641429917	0.154172316991936	0.911119216798984	330	0.154172316991936
"GO:0034774"	0.156809661585071	1.0109530376669	0.156809661585071	0.911119216798984	86	0.156809661585071
"GO:0001085"	0.15727710449459	1.01212935837999	0.15727710449459	0.911119216798984	47	0.15727710449459
"GO:0086091"	0.157324084068579	1.01671335154109	0.15732408406858	0.911119216798984	29	0.157324084068579
"GO:0008021"	0.157980423255302	1.00536827829911	0.157980423255302	0.911119216798984	107	0.157980423255302
"GO:0005764"	0.158569246713025	1.00119537548619	0.158569246713025	0.911119216798984	309	0.158569246713025
"GO:0051082"	0.160229710853582	0.996672302130701	0.160229710853582	0.911119216798984	87	0.160229710853582
"GO:0008283"	0.160334616949546	0.995148958444049	0.160334616949546	0.911119216798984	129	0.160334616949546
"GO:0000956"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0031929"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0006541"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0005682"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0045019"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0071816"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0044849"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0070402"	0.16056919331619	1.02108408413759	0.160569193316189	0.911119216798984	13	0.16056919331619
"GO:0042769"	0.162839075993154	0.993082497896106	0.162839075993154	0.911119216798984	30	0.162839075993154
"GO:0007269"	0.162839075993154	0.993082497896106	0.162839075993154	0.911119216798984	30	0.162839075993154
"GO:0019955"	0.162839075993154	0.993082497896106	0.162839075993154	0.911119216798984	30	0.162839075993154
"GO:0032590"	0.162839075993154	0.993082497896106	0.162839075993154	0.911119216798984	30	0.162839075993154
"GO:0051879"	0.162839075993154	0.993082497896106	0.162839075993154	0.911119216798984	30	0.162839075993154
"GO:0003676"	0.163902139021907	0.979189837480878	0.163902139021907	0.911119216798984	383	0.163902139021907
"GO:0006813"	0.164209770894465	0.979693378144204	0.164209770894465	0.911119216798984	109	0.164209770894465
"GO:0051087"	0.167164707575254	0.968329856369906	0.167164707575255	0.911119216798984	89	0.167164707575254
"GO:0071805"	0.167364654305148	0.96693589417398	0.167364654305148	0.911119216798984	110	0.167364654305148
"GO:1901673"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0061136"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0032924"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0060544"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0016254"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0042026"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:1903076"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0032793"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0051170"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0048490"	0.167798500286561	0.987540863559902	0.167798500286561	0.911119216798984	14	0.167798500286561
"GO:0019216"	0.168407776515547	0.964262825488271	0.168407776515547	0.911119216798984	69	0.168407776515547
"GO:0007623"	0.168407776515547	0.964262825488271	0.168407776515547	0.911119216798984	69	0.168407776515547
"GO:0048786"	0.168415861473389	0.969798250831354	0.168415861473389	0.911119216798984	31	0.168415861473389
"GO:0005795"	0.168415861473389	0.969798250831354	0.168415861473389	0.911119216798984	31	0.168415861473389
"GO:0008360"	0.170545873116181	0.954230839639301	0.170545873116181	0.911119216798984	111	0.170545873116181
"GO:0005791"	0.170943148490277	0.95573960712706	0.170943148490277	0.911119216798984	50	0.170943148490277
"GO:0060090"	0.172383425234498	0.948388735690439	0.172383425234498	0.911119216798984	70	0.172383425234498
"GO:0014069"	0.172599763103805	0.944987994019255	0.172599763103805	0.911119216798984	223	0.172599763103805
"GO:0031175"	0.173753065788172	0.941577574900429	0.173753065788172	0.911119216798984	112	0.173753065788172
"GO:0042169"	0.174052137990829	0.946841432250773	0.174052137990829	0.911119216798984	32	0.174052137990829
"GO:0071011"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0042562"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0099092"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0008143"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0021954"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0035269"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0061158"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0008093"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0005697"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0061436"	0.175145327016727	0.955136933667768	0.175145327016727	0.911119216798984	15	0.175145327016727
"GO:0032922"	0.175589617777418	0.937275728950057	0.175589617777419	0.911119216798984	51	0.175589617777418
"GO:0006457"	0.177868484078982	0.925213455492001	0.177868484078982	0.911119216798984	135	0.177868484078982
"GO:0005844"	0.179745570873648	0.924194995819505	0.179745570873648	0.911119216798984	33	0.179745570873648
"GO:0071364"	0.179745570873648	0.924194995819505	0.179745570873648	0.911119216798984	33	0.179745570873648
"GO:0031072"	0.180279586440507	0.918969987811626	0.180279586440508	0.911119216798984	52	0.180279586440507
